number,degradation_on_density_high_level_smells,degradation_on_density_low_level_smells,degradation_on_diversity_high_level_smells,degradation_on_diversity_low_level_smells
2164,True,True,False,False
2166,False,False,False,False
2167,False,False,False,False
2171,False,False,False,False
2172,False,False,False,False
2174,False,False,False,False
2175,True,False,False,False
2176,False,False,False,False
2179,False,False,False,False
2182,False,False,False,False
2183,False,True,False,False
2184,False,False,False,False
2186,False,False,False,False
2188,False,False,False,False
2190,False,False,False,False
2192,False,False,False,False
2195,True,True,False,False
2200,False,True,False,False
2213,False,False,False,False
2214,False,False,False,False
2220,False,True,False,False
2222,False,True,False,False
2225,True,False,False,False
2226,False,False,False,False
2229,False,False,False,False
2230,False,False,False,False
2232,False,False,False,False
2234,False,True,False,False
2235,False,False,False,False
2236,False,False,False,False
2237,False,False,False,False
2243,False,False,False,False
2244,False,True,False,False
2245,False,False,False,False
2249,False,True,False,False
2250,False,False,False,False
2251,False,True,False,False
2252,False,True,False,False
2254,True,False,False,False
2260,False,False,False,False
2261,False,False,False,False
2265,False,False,False,False
2266,False,False,False,False
2267,False,False,False,False
2268,False,True,False,False
2269,False,False,False,False
2270,False,False,False,False
2271,False,True,False,False
2272,False,False,False,False
2274,True,True,False,False
2276,False,True,False,False
2277,False,False,False,False
2278,False,False,False,False
2279,False,True,False,False
2281,False,False,False,False
2282,False,False,False,False
2287,False,True,False,False
2288,False,False,False,False
2293,False,False,False,False
2297,True,True,False,False
2299,False,True,False,False
2302,False,False,False,False
2303,False,True,False,False
2304,False,True,False,False
2306,False,False,False,False
2308,False,False,False,False
2309,True,True,False,False
2310,False,False,False,False
2312,True,True,False,False
2313,False,True,False,False
2315,False,False,False,False
2316,False,False,False,False
2323,False,True,False,False
2327,False,False,False,False
2328,False,True,False,False
2332,False,False,False,False
2333,False,True,False,False
2334,False,True,False,False
2336,False,False,False,False
2337,False,False,False,False
2338,False,False,False,False
2340,False,False,False,False
2343,True,True,False,False
2344,False,False,False,False
2347,False,True,False,False
2348,False,False,False,False
2353,False,False,False,False
2355,False,False,False,False
2357,True,True,False,False
2358,True,False,False,False
2359,False,True,False,False
2360,False,False,False,False
2361,False,False,False,False
2363,False,False,False,False
2364,False,True,False,False
2377,True,True,False,False
2378,True,True,False,False
2379,False,False,False,False
2383,False,False,False,False
2386,False,False,False,False
2389,False,False,False,False
2390,True,True,False,False
2391,False,False,False,False
2393,True,True,False,False
2394,False,True,False,False
2395,False,False,False,False
2396,False,False,False,False
2398,False,False,False,False
2399,False,True,False,False
2403,False,False,False,False
2404,False,False,False,False
2405,False,False,False,False
2409,True,True,False,False
2410,False,False,False,False
2412,False,True,False,False
2413,False,False,False,False
2416,False,True,False,False
2420,False,True,False,False
2422,False,False,False,False
2424,False,False,False,False
2425,False,False,False,False
2434,False,False,False,False
2438,False,True,False,False
2441,False,False,False,False
2446,True,True,False,False
2447,False,False,False,False
2449,True,True,False,False
2450,True,True,False,False
2455,False,False,False,False
2460,False,True,False,False
2461,True,True,False,False
2462,False,True,False,False
2464,False,True,False,False
2468,True,True,False,False
2473,False,False,False,False
2474,False,False,False,False
2480,True,False,False,False
2481,True,False,False,False
2482,False,True,False,False
2483,False,False,False,False
2484,False,False,False,False
2485,False,False,False,False
2486,False,True,False,False
2488,False,True,False,False
2489,False,False,False,False
2490,False,False,False,False
2491,False,True,False,False
2492,False,False,False,False
2493,False,False,False,False
2494,False,False,False,False
2495,True,True,False,False
2497,False,True,False,False
2499,False,False,False,False
2506,False,True,False,False
2509,False,False,False,False
2512,False,False,False,False
2519,False,False,False,False
2520,False,False,False,False
2522,False,False,False,False
2524,True,True,False,False
2525,False,True,False,False
2529,False,False,False,False
2533,False,True,False,False
2534,False,False,False,False
2536,False,True,False,False
2537,False,True,False,False
2538,False,True,False,False
2545,False,False,False,False
2549,False,False,False,False
2550,False,False,False,False
2551,False,False,False,False
2552,False,False,False,False
2557,True,True,False,False
2562,False,False,False,False
2566,False,True,False,False
2567,True,True,False,False
2570,True,False,False,False
2571,False,False,False,False
2572,False,False,False,False
2573,False,False,False,False
2575,False,False,False,False
2576,False,False,False,False
2577,False,False,False,False
2584,False,False,False,False
2585,False,True,False,False
2587,False,True,False,False
2588,False,False,False,False
2589,False,False,False,False
2593,False,True,False,False
2596,False,False,False,False
2597,True,False,False,False
2598,False,False,False,False
2602,False,True,False,False
2603,True,True,True,True
2605,True,True,False,False
2607,False,True,False,False
2612,False,False,False,False
2614,False,False,False,False
2615,True,False,False,False
2617,False,False,False,False
2618,False,False,False,False
2619,True,False,False,False
2620,False,False,False,False
2621,False,False,False,False
2622,True,True,False,False
2623,False,False,False,False
2626,False,True,False,False
2628,True,True,True,False
2630,True,True,False,False
2633,True,True,False,False
2634,False,True,False,False
2637,True,True,True,True
2638,False,True,False,False
2641,False,False,False,False
2642,False,False,False,False
2643,False,False,False,False
2648,True,True,False,False
2649,False,False,False,False
2652,False,False,False,False
2654,False,False,False,False
2655,False,False,False,False
2656,True,True,True,True
2657,False,False,False,False
2659,True,True,True,True
2660,True,False,False,False
2663,False,True,False,False
2664,False,False,False,False
2667,False,False,False,False
2670,False,False,False,False
2672,False,False,False,False
2673,False,False,False,False
2674,False,False,False,False
2679,True,True,False,False
2683,False,False,False,False
2684,True,True,False,False
2685,False,True,False,False
2689,False,False,False,False
2690,False,False,False,False
2691,True,False,False,False
2692,False,False,False,False
2693,False,False,False,False
2695,False,False,False,False
2696,False,True,False,False
2698,False,False,False,False
2701,False,True,False,False
2716,False,True,False,False
2717,False,False,False,False
2720,True,True,False,False
2721,False,False,False,False
2723,False,True,False,False
2724,False,False,False,False
2727,False,False,False,False
2731,False,False,False,False
2733,False,False,False,False
2735,False,False,False,False
2736,False,False,False,False
2737,False,True,False,False
2739,True,True,False,False
2741,False,False,False,False
2742,False,True,False,False
2743,False,True,False,False
2744,False,False,False,False
2746,False,False,False,False
2747,True,True,False,False
2749,True,True,False,False
2750,False,False,False,False
2751,True,False,False,False
2752,True,True,False,False
2753,False,True,False,False
2758,False,False,False,False
2759,False,False,False,False
2760,False,False,False,False
2761,False,True,False,False
2762,False,False,False,False
2763,False,False,False,False
2764,False,False,False,False
2765,False,True,False,False
2766,False,False,False,False
2767,False,False,False,False
2768,False,False,False,False
2769,False,False,False,False
2771,False,False,False,False
2772,True,True,False,False
2774,False,False,False,False
2777,False,True,False,False
2780,False,False,False,False
2784,False,False,False,False
2785,False,False,False,False
2786,False,False,False,False
2787,True,True,False,False
2789,False,False,False,False
2791,True,True,False,False
2796,False,False,False,False
2799,False,False,False,False
2800,False,False,False,False
2801,False,False,False,False
2803,True,True,True,True
2805,False,True,False,False
2808,False,False,False,False
2815,False,True,False,False
2818,False,False,False,False
2819,False,True,False,False
2820,False,True,False,False
2821,False,False,False,False
2823,False,False,False,False
2828,False,False,False,False
2829,True,True,False,False
2831,False,False,False,False
2832,False,False,False,False
2833,True,False,False,False
2835,False,False,False,False
2839,False,False,False,False
2841,False,False,False,False
2842,False,False,False,False
2843,False,False,False,False
2844,False,False,False,False
2845,False,False,False,False
2846,False,False,False,False
2847,False,False,False,False
2848,False,False,False,False
2850,False,True,False,False
2853,False,False,False,False
2854,False,True,False,False
2856,True,True,True,True
2858,False,False,False,False
2859,False,False,False,False
2865,False,False,False,False
2870,False,False,False,False
2871,True,True,False,False
2873,False,True,False,False
2874,False,False,False,False
2876,False,True,False,False
2887,False,False,False,False
2890,False,True,False,False
2891,False,True,False,False
2893,True,True,True,False
2897,False,True,False,False
2901,False,True,False,False
2906,False,True,False,False
2908,False,False,False,False
2909,False,False,False,False
2910,True,True,False,False
2911,False,False,False,False
2912,True,True,False,False
2913,True,True,False,False
2915,False,False,False,False
2916,False,False,False,False
2918,False,False,False,False
2919,False,False,False,False
2925,True,True,False,False
2928,True,True,False,False
2930,False,False,False,False
2931,False,False,False,False
2933,True,True,False,False
2936,False,False,False,False
2937,False,False,False,False
2939,False,False,False,False
2943,False,True,False,False
2946,False,False,False,False
2949,False,True,False,False
2955,False,False,False,False
2956,True,False,False,False
2958,False,False,False,False
2959,False,False,False,False
2961,True,True,False,False
2962,False,False,False,False
2963,True,False,False,False
2965,False,False,False,False
2966,True,True,False,False
2967,False,False,False,False
2968,False,False,False,False
2970,False,False,False,False
2971,False,False,False,False
2972,False,True,False,False
2976,False,False,False,False
2977,False,False,False,False
2983,False,True,False,False
2984,False,False,False,False
2985,False,True,False,False
2986,False,False,False,False
2987,False,False,False,False
2988,False,False,False,False
2989,False,True,False,False
2992,True,True,True,True
2993,False,False,False,False
2996,True,True,False,False
2997,False,False,False,False
3003,False,False,False,False
3007,False,True,False,False
3008,False,False,False,False
3010,False,False,False,False
3011,False,False,False,False
3012,False,False,False,False
3013,False,False,False,False
3014,False,False,False,False
3016,True,True,False,False
3021,False,True,False,False
3025,False,True,False,False
3026,False,False,False,False
3028,False,False,False,False
3031,False,False,False,False
3033,False,False,False,False
3034,False,False,False,False
3041,False,False,False,False
3042,False,False,False,False
3055,False,False,False,False
3058,False,False,False,False
3059,False,False,False,False
3064,False,False,False,False
3065,False,False,False,False
3066,False,True,False,False
3069,False,False,False,False
3082,True,True,True,True
3083,False,False,False,False
3084,False,False,False,False
3085,False,False,False,False
3101,False,False,False,False
3102,False,True,False,False
3103,False,False,False,False
3106,False,False,False,False
3109,False,True,False,False
3115,False,False,False,False
3116,False,False,False,False
3118,False,False,False,False
3119,False,False,False,False
3121,False,False,False,False
3124,False,False,False,False
3131,False,False,False,False
3136,False,True,False,False
3148,True,False,False,False
3149,False,False,False,False
3150,False,False,False,False
3151,False,False,False,False
3153,False,False,False,False
3154,False,False,False,False
3155,False,False,False,False
3156,False,False,False,False
3166,False,False,False,False
3167,False,False,False,False
3175,False,False,False,False
3177,True,False,False,False
3180,False,True,False,False
3181,False,False,False,False
3183,False,True,False,False
3185,True,True,True,True
3187,False,False,False,False
3190,False,False,False,False
3194,False,True,False,False
3196,False,True,False,False
3200,False,True,False,False
3204,False,False,False,False
3205,False,False,False,False
3206,False,False,False,False
3209,False,False,False,False
3210,False,False,False,False
3211,False,False,False,False
3212,False,False,False,False
3214,False,False,False,False
3219,False,False,False,False
3223,False,False,False,False
3225,False,True,False,False
3226,True,True,False,False
3228,False,True,False,False
3229,False,True,False,False
3248,False,True,False,False
3259,True,True,False,False
3261,True,True,False,False
3266,False,False,False,False
3267,True,True,False,False
3268,True,True,False,False
3275,False,False,False,False
3279,True,True,False,False
3283,False,True,False,False
3285,False,False,False,False
3286,False,False,False,False
3287,False,False,False,False
3288,False,False,False,False
3289,False,False,False,False
3290,False,False,False,False
3291,False,False,False,False
3292,False,False,False,False
3293,False,False,False,False
3296,True,False,False,False
3302,False,True,False,False
3303,True,True,False,False
3307,False,False,False,False
3308,False,True,False,False
3309,False,True,False,False
3310,False,False,False,False
3311,False,True,False,False
3316,False,False,False,False
3317,True,True,False,False
3318,False,False,False,False
3319,False,False,False,False
3320,False,True,False,False
3321,False,False,False,False
3324,False,True,False,False
3325,False,False,False,False
3326,False,True,False,False
3327,True,True,False,False
3330,False,True,False,False
3331,True,True,False,False
3332,False,False,False,False
3336,True,True,False,False
3339,False,False,False,False
3340,False,True,False,False
3341,True,False,False,False
3342,True,True,False,False
3348,False,True,False,False
3349,False,True,False,False
3350,True,True,False,False
3353,False,False,False,False
3358,False,False,False,False
3360,True,True,False,False
3361,False,True,False,False
3365,False,False,False,False
3367,False,False,False,False
3368,False,True,False,False
3369,False,False,False,False
3370,False,False,False,False
3372,True,True,False,False
3373,False,False,False,False
3375,False,True,False,False
3383,False,False,False,False
3386,True,True,False,False
3387,False,False,False,False
3388,True,True,False,False
3389,False,False,False,False
3393,False,True,False,False
3394,True,True,True,True
3402,True,True,False,False
3410,False,False,False,False
3411,False,False,False,False
3412,False,False,False,False
3418,False,False,False,False
3419,True,True,False,False
3425,False,False,False,False
3439,False,False,False,False
3442,False,False,False,False
3445,False,False,False,False
3446,False,False,False,False
3451,False,False,False,False
3455,False,False,False,False
3456,False,False,False,False
3466,False,True,False,False
3467,False,False,False,False
3468,False,True,False,False
3472,False,False,False,False
3478,True,True,False,False
3479,False,True,False,False
3483,False,False,False,False
3484,False,True,False,False
3486,False,False,False,False
3489,True,True,False,False
3491,False,True,False,False
3494,False,True,False,False
3496,False,False,False,False
3497,False,False,False,False
3498,False,False,False,False
3500,False,True,False,False
3501,False,False,False,False
3502,False,True,False,False
3504,False,False,False,False
3505,False,False,False,False
3508,False,False,False,False
3509,True,True,False,False
3513,False,True,False,False
3518,False,True,False,False
3519,True,True,False,False
3520,False,False,False,False
3523,False,False,False,False
3524,False,True,False,False
3526,False,False,False,False
3528,False,False,False,False
3529,True,True,False,False
3530,False,False,False,False
3536,False,True,False,False
3537,False,False,False,False
3540,False,True,False,False
3543,False,False,False,False
3544,False,True,False,False
3545,False,False,False,False
3547,False,False,False,False
3551,False,True,False,False
3552,False,False,False,False
3554,False,True,False,False
3555,False,True,False,False
3556,True,True,False,False
3559,False,True,False,False
3560,False,False,False,False
3562,False,True,False,False
3573,False,False,False,False
3574,False,True,False,False
3576,False,False,False,False
3577,False,False,False,False
3580,True,False,False,False
3581,False,True,False,False
3585,False,False,False,False
3586,False,False,False,False
3587,False,False,False,False
3590,False,False,False,False
3591,False,False,False,False
3593,True,True,False,False
3594,True,True,False,False
3596,False,True,False,False
3598,False,True,False,False
3601,False,False,False,False
3604,False,False,False,False
3605,False,False,False,False
3606,False,True,False,False
3613,False,False,False,False
3614,False,False,False,False
3616,False,False,False,False
3618,False,False,False,False
3619,False,False,False,False
3624,False,False,False,False
3625,False,False,False,False
3627,False,False,False,False
3630,False,False,False,False
3631,False,True,False,False
3633,True,True,False,False
3635,False,False,False,False
3636,True,True,False,False
3638,False,True,False,False
3639,False,False,False,False
3640,True,True,False,False
3641,False,False,False,False
3642,False,False,False,False
3643,False,False,False,False
3644,False,False,False,False
3645,False,True,False,False
3649,False,False,False,False
3650,False,False,False,False
3651,False,False,False,False
3652,False,False,False,False
3655,False,False,False,False
3657,False,True,False,False
3658,False,True,False,False
3660,False,False,False,False
3664,False,True,False,False
3665,False,False,False,False
3667,False,False,False,False
3671,False,False,False,False
3673,False,True,False,False
3675,False,False,False,False
3676,True,True,False,False
3683,False,True,False,False
3684,False,False,False,False
3685,False,True,False,False
3686,True,True,False,False
3687,True,True,False,False
3688,False,False,False,False
3689,True,True,False,False
3691,False,False,False,False
3692,True,True,False,False
3695,False,False,False,False
3696,False,False,False,False
3698,False,False,False,False
3702,False,True,False,False
3703,True,True,True,True
3705,False,False,False,False
3706,False,False,False,False
3707,False,True,False,False
3709,True,True,False,False
3710,False,False,False,False
3711,False,True,False,False
3712,False,False,False,False
3719,False,False,False,False
3720,False,False,False,False
3724,False,False,False,False
3725,False,False,False,False
3726,False,False,False,False
3727,False,True,False,False
3728,False,False,False,False
3729,False,False,False,False
3730,False,False,False,False
3732,False,True,False,False
3742,False,False,False,False
3744,False,False,False,False
3746,True,True,False,False
3747,False,True,False,False
3750,False,False,False,False
3753,True,True,False,False
3754,True,False,False,False
3756,True,True,True,True
3760,False,False,False,False
3761,False,False,False,False
3765,False,False,False,False
3768,False,False,False,False
3769,True,True,False,False
3772,False,False,False,False
3773,False,False,False,False
3775,False,False,False,False
3783,False,True,False,False
3784,False,False,False,False
3788,False,False,False,False
3789,False,False,False,False
3795,True,True,False,False
3797,False,True,False,False
3798,False,False,False,False
3799,True,True,True,True
3804,False,False,False,False
3806,False,False,False,False
3813,False,False,False,False
3816,False,False,False,False
3817,True,True,True,True
3818,False,False,False,False
3819,False,True,False,False
3820,False,False,False,False
3821,False,True,False,False
3822,False,True,False,False
3831,True,True,False,False
3832,False,True,False,False
3833,False,False,False,False
3835,False,False,False,False
3841,False,True,False,False
3843,False,False,False,False
3845,False,False,False,False
3853,False,False,False,False
3857,False,True,False,False
3867,False,False,False,False
3870,False,False,False,False
3871,False,False,False,False
3873,False,False,False,False
3875,False,True,False,False
3882,False,True,False,False
3883,True,True,True,True
3884,False,True,False,False
3886,False,True,False,False
3894,False,False,False,False
3895,False,True,False,False
3896,False,False,False,False
3897,False,False,False,False
3899,False,False,False,False
3900,True,False,False,False
3904,False,True,False,False
3906,False,False,False,False
3907,False,False,False,False
3910,False,False,False,False
3915,False,True,False,False
3924,False,False,False,False
3926,False,True,False,False
3930,False,False,False,False
3931,False,False,False,False
3932,True,False,False,False
3933,False,True,False,False
3934,False,False,False,False
3941,False,False,False,False
3943,False,False,False,False
3944,False,False,False,False
3948,False,True,False,False
3949,False,False,False,False
3950,False,True,False,False
3952,False,True,False,False
3956,False,False,False,False
3957,False,False,False,False
3962,True,True,False,False
3963,True,True,False,False
3966,False,False,False,False
3968,False,True,False,False
3970,False,False,False,False
3972,False,False,False,False
3978,False,True,False,False
3980,False,True,False,False
3981,False,False,False,False
3982,False,False,False,False
3983,False,False,False,False
3984,False,True,False,False
3985,False,False,False,False
3986,True,True,False,False
3987,False,False,False,False
3995,False,False,False,False
3998,False,True,False,False
3999,True,True,False,False
4001,False,False,False,False
4009,False,True,False,False
4011,False,False,False,False
4012,False,True,False,False
4020,False,False,False,False
4023,False,False,False,False
4025,False,False,False,False
4037,False,True,False,False
4038,False,False,False,False
4039,False,False,False,False
4045,False,False,False,False
4046,False,False,False,False
4049,False,False,False,False
4050,False,False,False,False
4052,False,False,False,False
4053,False,False,False,False
4056,True,True,False,False
4059,False,False,False,False
4060,True,True,False,False
4065,False,False,False,False
4070,False,False,False,False
4077,False,False,False,False
4083,False,False,False,False
4086,False,False,False,False
4087,False,False,False,False
4089,False,True,False,False
4092,True,True,False,False
4093,True,True,False,False
4095,False,False,False,False
4097,False,False,False,False
4098,False,False,False,False
4100,False,True,False,False
4103,False,False,False,False
4105,False,False,False,False
4106,True,True,False,False
4110,False,False,False,False
4115,False,False,False,False
4117,False,True,False,False
4118,True,True,False,False
4121,True,True,True,True
4124,True,True,False,False
4128,False,True,False,False
4135,False,False,False,False
4137,True,True,False,False
4138,False,False,False,False
4143,False,False,False,False
4144,False,False,False,False
4146,False,False,False,False
4149,False,False,False,False
4152,False,False,False,False
4155,False,True,False,False
4157,False,False,False,False
4158,False,False,False,False
4162,True,True,False,False
4164,False,False,False,False
4166,False,False,False,False
4168,False,False,False,False
4169,False,True,False,False
4177,False,True,False,False
4180,True,True,False,False
4181,False,False,False,False
4183,False,True,False,False
4187,True,True,False,False
4189,True,True,False,False
4191,False,True,False,False
4193,False,False,False,False
4195,False,True,False,False
4196,False,False,False,False
4197,False,False,False,False
4202,True,True,True,True
4204,False,False,False,False
4205,False,False,False,False
4210,False,False,False,False
4212,True,False,False,False
4220,False,False,False,False
4223,False,True,False,False
4225,True,False,False,False
4239,False,False,False,False
4243,True,True,True,True
4248,False,True,False,False
4249,False,False,False,False
4252,True,True,False,False
4254,False,False,False,False
4255,False,False,False,False
4257,False,False,False,False
4261,False,False,False,False
4263,False,False,False,False
4265,False,False,False,False
4268,True,False,False,False
4272,False,False,False,False
4273,False,False,False,False
4276,False,False,False,False
4277,False,False,False,False
4278,True,False,False,False
4280,True,True,True,True
4281,False,False,False,False
4282,False,False,False,False
4284,False,True,False,False
4285,True,True,False,False
4286,False,False,False,False
4290,False,False,False,False
4291,False,True,False,False
4294,False,False,False,False
4295,False,False,False,False
4298,False,False,False,False
4300,False,True,False,False
4301,False,True,False,False
4302,False,True,False,False
4304,False,False,False,False
4306,False,False,False,False
4307,False,True,False,False
4308,False,True,False,False
4309,False,True,False,False
4313,False,False,False,False
4315,False,False,False,False
4318,False,False,False,False
4319,False,False,False,False
4320,False,False,False,False
4323,False,False,False,False
4324,False,False,False,False
4325,False,False,False,False
4326,False,False,False,False
4327,False,False,False,False
4332,False,False,False,False
4336,True,False,False,False
4337,False,False,False,False
4340,False,False,False,False
4341,False,False,False,False
4342,True,True,False,False
4345,True,False,False,False
4349,False,False,False,False
4351,False,True,False,False
4352,True,False,False,False
4353,False,False,False,False
4354,True,True,True,True
4362,False,False,False,False
4366,False,False,False,False
4368,False,False,False,False
4375,False,False,False,False
4377,True,False,False,False
4379,True,False,False,False
4380,False,False,False,False
4381,False,False,False,False
4383,False,False,False,False
4384,False,False,False,False
4387,False,True,False,False
4388,False,False,False,False
4390,False,True,False,False
4394,False,False,False,False
4396,False,False,False,False
4397,False,False,False,False
4398,False,False,False,False
4400,False,True,False,False
4410,False,False,False,False
4411,False,False,False,False
4416,False,False,False,False
4418,False,True,False,False
4423,False,False,False,False
4424,False,True,False,False
4427,False,False,False,False
4429,False,True,False,False
4432,False,False,False,False
4436,False,False,False,False
4439,False,False,False,False
4443,True,True,False,False
4444,False,False,False,False
4445,True,True,False,False
4446,False,True,False,False
4451,False,False,False,False
4452,False,False,False,False
4453,True,True,False,False
4454,True,True,False,False
4461,False,False,False,False
4463,False,False,False,False
4465,False,False,False,False
4467,False,False,False,False
4469,False,True,False,False
4470,True,True,False,False
4473,True,True,False,False
4474,False,False,False,False
4475,False,False,False,False
4476,True,True,False,False
4478,True,True,False,False
4480,False,False,False,False
4486,False,True,False,False
4487,False,False,False,False
4488,False,True,False,False
4489,False,False,False,False
4490,False,True,False,False
4491,False,False,False,False
4492,False,False,False,False
4493,False,True,False,False
4507,False,False,False,False
4508,False,True,False,False
4509,False,False,False,False
4511,False,False,False,False
4512,False,False,False,False
4514,False,False,False,False
4515,False,False,False,False
4521,False,False,False,False
4524,False,False,False,False
4526,False,True,False,False
4530,False,True,False,False
4533,False,False,False,False
4535,False,False,False,False
4537,False,True,False,False
4539,False,False,False,False
4540,False,False,False,False
4541,False,False,False,False
4543,False,False,False,False
4545,False,False,False,False
4547,False,False,False,False
4548,False,False,False,False
4563,False,False,False,False
4564,False,False,False,False
4565,False,True,False,False
4573,False,True,False,False
4574,False,False,False,False
4582,False,False,False,False
4584,False,False,False,False
4586,False,True,False,False
4588,False,True,False,False
4591,True,True,False,False
4594,False,False,False,False
4598,False,False,False,False
4599,True,True,False,False
4605,False,False,False,False
4606,True,True,False,False
4611,False,True,False,False
4612,False,True,False,False
4613,False,False,False,False
4615,False,False,False,False
4617,False,False,False,False
4618,True,True,False,False
4619,True,False,False,False
4620,False,True,False,False
4621,True,True,False,False
4627,False,False,False,False
4628,False,False,False,False
4631,False,False,False,False
4634,False,False,False,False
4635,False,False,False,False
4636,False,False,False,False
4638,True,True,False,False
4640,False,True,False,False
4641,False,True,False,False
4644,False,False,False,False
4648,True,True,False,False
4652,False,False,False,False
4657,False,False,False,False
4658,False,False,False,False
4660,False,True,False,False
4670,False,True,False,False
4671,False,False,False,False
4672,False,True,False,False
4673,False,False,False,False
4677,False,False,False,False
4682,False,False,False,False
4684,False,False,False,False
4685,False,False,False,False
4688,False,False,False,False
4689,False,False,False,False
4690,False,False,False,False
4691,False,False,False,False
4692,False,False,False,False
4696,True,True,False,False
4699,True,True,False,False
4700,False,False,False,False
4702,False,False,False,False
4704,False,False,False,False
4705,False,False,False,False
4707,False,False,False,False
4711,True,True,False,False
4713,True,True,True,True
4716,False,False,False,False
4721,False,True,False,False
4722,False,True,False,False
4723,True,False,False,False
4730,False,False,False,False
4731,False,False,False,False
4734,False,True,False,False
4738,False,False,False,False
4739,False,False,False,False
4740,True,False,False,False
4741,False,False,False,False
4743,True,True,True,True
4744,True,True,False,False
4746,False,False,False,False
4747,False,False,False,False
4749,False,False,False,False
4753,True,True,True,True
4754,False,True,False,False
4759,False,False,False,False
4760,True,True,True,True
4761,False,False,False,False
4764,False,False,False,False
4766,False,False,False,False
4770,True,False,False,False
4772,False,False,False,False
4776,False,False,False,False
4777,False,True,False,False
4782,False,False,False,False
4783,False,False,False,False
4784,False,False,False,False
4786,False,False,False,False
4787,True,True,True,True
4790,True,True,True,True
4802,False,False,False,False
4803,True,True,True,True
4804,False,False,False,False
4806,False,True,False,False
4807,False,False,False,False
4808,False,True,False,False
4815,True,True,False,False
4819,False,False,False,False
4822,False,False,False,False
4825,True,True,False,False
4830,False,True,False,False
4840,False,True,False,False
4841,False,False,False,False
4842,False,False,False,False
4843,False,True,False,False
4844,False,True,False,False
4845,False,True,False,False
4846,False,False,False,False
4849,True,True,True,True
4853,False,False,False,False
4854,False,False,False,False
4855,False,False,False,False
4856,False,False,False,False
4857,True,True,True,True
4859,False,False,False,False
4860,False,False,False,False
4861,False,False,False,False
4862,True,True,True,True
4863,False,False,False,False
4865,True,True,True,True
4866,False,True,False,False
4870,False,False,False,False
4871,False,True,False,False
4872,False,False,False,False
4873,True,True,False,False
4878,True,True,False,False
4880,False,False,False,False
4881,False,False,False,False
4882,False,True,False,False
4883,True,True,False,False
4885,True,True,False,False
4888,False,False,False,False
4889,False,False,False,False
4890,False,False,False,False
4891,False,False,False,False
4892,False,True,False,False
4893,False,False,False,False
4896,True,True,True,True
4898,True,False,False,False
4905,True,True,True,True
4907,False,False,False,False
4910,True,True,False,False
4912,False,False,False,False
4916,False,True,False,False
4922,False,False,False,False
4930,True,True,True,True
4934,False,False,False,False
4936,True,True,False,False
4937,False,False,False,False
4940,False,True,False,False
4943,False,False,False,False
4944,False,False,False,False
4945,False,False,False,False
4946,False,False,False,False
4948,False,False,False,False
4949,False,True,False,False
4953,False,False,False,False
4956,False,False,False,False
4957,True,True,True,True
4961,False,False,False,False
4970,False,False,False,False
4974,False,True,False,False
4975,False,False,False,False
4978,False,False,False,False
4979,False,False,False,False
4988,False,False,False,False
4990,False,True,False,False
4994,False,False,False,False
4995,False,False,False,False
4996,False,False,False,False
4997,False,True,False,False
5002,True,True,False,False
5004,False,False,False,False
5006,False,False,False,False
5007,False,True,False,False
5015,False,True,False,False
5016,False,False,False,False
5022,False,True,False,False
5024,False,False,False,False
5029,False,False,False,False
5031,False,True,False,False
5034,False,False,False,False
5037,True,True,False,False
5039,False,False,False,False
5042,False,False,False,False
5043,True,True,True,True
5047,False,False,False,False
5048,False,False,False,False
5049,False,True,False,False
5051,False,False,False,False
5053,True,True,False,False
5054,False,False,False,False
5055,False,True,False,False
5059,False,False,False,False
5060,False,False,False,False
5061,False,True,False,False
5066,False,False,False,False
5067,True,True,False,False
5069,False,False,False,False
5071,False,False,False,False
5073,False,True,False,False
5074,False,True,False,False
5077,False,False,False,False
5081,False,False,False,False
5083,False,False,False,False
5084,False,False,False,False
5087,True,False,False,False
5094,False,False,False,False
5095,False,False,False,False
5098,False,False,False,False
5101,False,False,False,False
5103,True,True,False,False
5109,False,False,False,False
5111,False,False,False,False
5112,False,False,False,False
5117,False,False,False,False
5120,True,True,False,False
5123,False,True,False,False
5125,False,False,False,False
5126,False,False,False,False
5134,False,False,False,False
5136,True,True,False,False
5137,False,False,False,False
5138,False,True,False,False
5139,False,False,False,False
5146,False,False,False,False
5148,True,True,False,False
5149,True,True,False,False
5153,False,True,False,False
5154,False,False,False,False
5158,False,False,False,False
5159,False,False,False,False
5160,False,False,False,False
5161,False,True,False,False
5163,False,False,False,False
5165,False,False,False,False
5166,False,True,False,False
5167,False,False,False,False
5168,False,False,False,False
5171,False,False,False,False
5173,False,True,False,False
5175,False,False,False,False
5179,False,False,False,False
5180,False,False,False,False
5183,False,False,False,False
5185,False,False,False,False
5186,False,False,False,False
5187,False,True,False,False
5197,False,True,False,False
5198,False,False,False,False
5200,False,False,False,False
5201,False,True,False,False
5203,False,False,False,False
5204,False,False,False,False
5205,False,False,False,False
5207,False,False,False,False
5208,False,False,False,False
5210,True,True,False,False
5211,False,True,False,False
5214,False,False,False,False
5218,True,True,True,True
5220,False,False,False,False
5222,False,True,False,False
5224,True,True,True,True
5225,False,False,False,False
5226,True,True,True,True
5230,False,False,False,False
5231,False,True,False,False
5232,True,True,True,True
5235,True,True,True,True
5239,True,True,True,True
5242,False,False,False,False
5247,True,True,True,True
5250,False,False,False,False
5251,False,False,False,False
