number,degradation_on_density_high_level_smells,degradation_on_density_low_level_smells,degradation_on_diversity_high_level_smells,degradation_on_diversity_low_level_smells
3481,False,False,False,False
3544,False,False,False,False
3603,False,False,False,False
3613,False,False,False,False
3674,False,False,False,False
3691,False,True,False,False
3692,False,False,False,False
3734,False,False,False,False
3755,False,False,False,False
3829,False,False,False,False
3845,False,False,False,False
3864,False,False,False,False
3875,False,True,False,False
3889,False,False,False,False
3960,False,True,False,False
3967,False,False,False,False
3977,False,False,False,False
4018,False,False,False,False
4040,False,False,False,False
4046,False,False,False,False
4057,True,True,False,False
4060,False,True,False,False
4065,False,False,False,False
4068,False,False,False,False
4069,False,True,False,False
4070,False,False,False,False
4072,False,True,False,False
4078,True,False,False,False
4088,False,False,False,False
4090,False,False,False,False
4096,False,True,False,False
4115,False,False,False,False
4116,True,True,False,False
4117,False,False,False,False
4118,True,True,False,False
4120,False,True,False,False
4124,False,True,False,False
4127,False,True,False,False
4130,False,False,False,False
4133,False,False,False,False
4136,False,False,False,False
4137,True,True,False,False
4139,True,True,False,False
4142,True,True,False,False
4144,False,True,False,False
4146,True,True,False,False
4148,False,False,False,False
4149,False,False,False,False
4157,False,False,False,False
4160,False,False,False,False
4167,False,False,False,False
4203,False,False,False,False
4205,False,False,False,False
4206,False,False,False,False
4213,False,False,False,False
4230,False,False,False,False
4262,False,False,False,False
4272,False,False,False,False
4285,False,False,False,False
4288,False,False,False,False
4291,False,False,False,False
4292,False,False,False,False
4304,False,False,False,False
4314,True,True,False,False
4316,False,False,False,False
4326,False,False,False,False
4327,False,False,False,False
4339,False,True,False,False
4341,True,True,False,False
4352,False,False,False,False
4359,False,True,False,False
4362,False,False,False,False
4363,True,True,False,False
4372,False,True,False,False
4373,False,False,False,False
4374,False,False,False,False
4376,False,True,False,False
4381,False,True,False,False
4388,False,False,False,False
4394,False,False,False,False
4398,False,True,False,False
4408,False,True,False,False
4409,False,False,False,False
4420,False,False,False,False
4435,False,False,False,False
4438,False,False,False,False
4442,False,True,False,False
4444,False,False,False,False
4445,False,True,False,False
4449,False,False,False,False
4452,False,True,False,False
4453,False,False,False,False
4460,False,True,False,False
4463,False,False,False,False
4464,True,True,False,False
4466,False,False,False,False
4469,False,True,False,False
4471,False,False,False,False
4472,False,True,False,False
4474,False,False,False,False
4476,False,False,False,False
4477,False,False,False,False
4478,False,False,False,False
4479,False,True,False,False
4480,False,False,False,False
4482,False,False,False,False
4488,False,True,False,False
4489,False,True,False,False
4491,False,True,False,False
4492,False,False,False,False
4493,False,False,False,False
4494,False,False,False,False
4498,False,False,False,False
4501,False,False,False,False
4502,False,False,False,False
4503,False,False,False,False
4504,False,True,False,False
4505,False,False,False,False
4507,False,False,False,False
4508,False,False,False,False
4509,False,False,False,False
4511,False,False,False,False
4512,False,False,False,False
4513,False,False,False,False
4517,False,False,False,False
4518,False,True,False,False
4519,False,False,False,False
4520,False,False,False,False
4521,False,False,False,False
4522,False,False,False,False
4524,False,True,False,False
4525,False,False,False,False
4528,False,False,False,False
4531,False,False,False,False
4532,False,False,False,False
4534,False,False,False,False
4540,False,False,False,False
4547,False,False,False,False
4549,True,False,False,False
4550,False,False,False,False
4555,False,True,False,False
4561,False,False,False,False
4565,False,True,False,False
4566,False,False,False,False
4580,False,False,False,False
4582,True,False,False,False
4584,False,True,False,False
4585,True,False,False,False
4586,False,False,False,False
4589,False,False,False,False
4590,False,False,False,False
4593,True,True,False,False
4600,False,False,False,False
4606,False,False,False,False
4609,True,False,False,False
4613,False,False,False,False
4616,False,False,False,False
4620,False,True,False,False
4621,False,False,False,False
4623,False,True,False,False
4624,False,False,False,False
4626,False,False,False,False
4627,False,False,False,False
4628,False,True,False,False
4629,False,True,False,False
4630,False,True,False,False
4631,False,True,False,False
4634,False,False,False,False
4635,False,False,False,False
4639,False,False,False,False
4641,True,True,False,False
4642,False,True,False,False
4644,False,True,False,False
4645,False,True,False,False
4647,False,False,False,False
4649,False,False,False,False
4650,False,False,False,False
4653,False,False,False,False
4654,False,False,False,False
4656,False,False,False,False
4657,False,False,False,False
4659,False,False,False,False
4660,False,False,False,False
4661,False,False,False,False
4662,False,True,False,False
4663,False,False,False,False
4665,True,True,False,False
4666,False,True,False,False
4672,False,False,False,False
4675,False,False,False,False
4676,False,True,False,False
4677,True,False,False,False
4678,False,False,False,False
4680,True,False,False,False
4681,False,False,False,False
4684,False,False,False,False
4686,False,False,False,False
4688,False,False,False,False
4690,False,False,False,False
4696,False,False,False,False
4700,False,False,False,False
4702,False,True,False,False
4705,False,True,False,False
4708,False,False,False,False
4711,False,False,False,False
4714,False,False,False,False
4715,False,False,False,False
4718,False,False,False,False
4719,False,False,False,False
4721,False,False,False,False
4725,False,False,False,False
4727,False,False,False,False
4728,False,False,False,False
4731,False,False,False,False
4732,False,False,False,False
4735,False,False,False,False
4736,True,False,False,False
4738,False,False,False,False
4739,False,True,False,False
4740,False,False,False,False
4749,False,False,False,False
4752,False,False,False,False
4754,False,False,False,False
4755,False,False,False,False
4756,False,False,False,False
4760,False,False,False,False
4764,False,False,False,False
4769,False,True,False,False
4772,True,True,False,False
4773,False,False,False,False
4788,False,False,False,False
4790,False,False,False,False
4792,False,True,False,False
4793,False,False,False,False
4794,False,False,False,False
4795,False,False,False,False
4800,False,False,False,False
4802,False,False,False,False
4803,False,False,False,False
4805,False,False,False,False
4806,False,False,False,False
4807,False,False,False,False
4811,False,False,False,False
4812,False,False,False,False
4813,False,False,False,False
4817,False,False,False,False
4818,False,False,False,False
4819,False,False,False,False
4825,False,False,False,False
4827,False,False,False,False
4829,False,False,False,False
4833,False,False,False,False
4838,False,False,False,False
4840,False,False,False,False
4841,False,False,False,False
4842,False,False,False,False
4843,False,False,False,False
4846,False,False,False,False
4847,False,False,False,False
4848,False,False,False,False
4849,False,False,False,False
4851,False,False,False,False
4853,False,False,False,False
4854,False,False,False,False
4859,False,False,False,False
4861,False,False,False,False
4872,False,False,False,False
4873,False,False,False,False
4877,False,False,False,False
4882,False,False,False,False
4888,False,False,False,False
4891,False,False,False,False
4893,False,False,False,False
4898,False,False,False,False
4899,False,False,False,False
4900,False,False,False,False
4905,False,True,False,False
4908,False,False,False,False
4922,False,True,False,False
4925,False,False,False,False
4939,False,True,False,False
4946,False,False,False,False
4962,False,False,False,False
4968,False,True,False,False
4970,False,False,False,False
4973,False,False,False,False
4978,False,False,False,False
4979,False,False,False,False
4985,False,False,False,False
4989,False,False,False,False
4990,False,False,False,False
5001,False,False,False,False
5007,False,False,False,False
5013,False,True,False,False
5038,False,False,False,False
5040,False,False,False,False
5044,False,False,False,False
5045,False,False,False,False
5046,False,False,False,False
5047,False,False,False,False
5050,False,False,False,False
5051,False,False,False,False
5052,False,False,False,False
5053,False,False,False,False
5061,False,False,False,False
5063,False,False,False,False
5069,False,False,False,False
5070,False,False,False,False
5073,False,False,False,False
5075,False,False,False,False
5076,False,False,False,False
5077,False,False,False,False
5078,False,False,False,False
5079,False,False,False,False
5080,False,False,False,False
5081,False,False,False,False
5082,False,False,False,False
5084,False,False,False,False
5085,False,False,False,False
5086,False,False,False,False
5089,False,False,False,False
5091,False,False,False,False
5093,False,False,False,False
5094,False,False,False,False
5095,False,False,False,False
5101,False,False,False,False
5102,False,False,False,False
5103,False,False,False,False
5104,False,False,False,False
5105,False,False,False,False
5106,False,False,False,False
5107,False,False,False,False
5108,False,False,False,False
5109,False,False,False,False
5110,False,False,False,False
5111,False,False,False,False
5113,False,False,False,False
5115,False,False,False,False
5116,False,False,False,False
5118,False,False,False,False
5119,False,True,False,False
5121,False,False,False,False
5123,False,False,False,False
5124,False,False,False,False
5128,False,False,False,False
5129,False,False,False,False
5135,False,False,False,False
5139,False,False,False,False
5142,False,False,False,False
5144,False,False,False,False
5152,False,False,False,False
5153,False,False,False,False
5154,False,False,False,False
5155,False,False,False,False
5156,False,False,False,False
5158,False,False,False,False
5159,False,False,False,False
5168,False,False,False,False
5171,False,False,False,False
5174,False,False,False,False
5178,False,False,False,False
5180,False,False,False,False
5189,False,True,False,False
5192,False,False,False,False
5195,False,True,False,False
5201,False,False,False,False
5202,False,False,False,False
5205,False,False,False,False
5214,False,False,False,False
5215,False,False,False,False
5216,False,True,False,False
5220,False,False,False,False
5229,False,False,False,False
5233,False,False,False,False
5234,False,False,False,False
5235,False,False,False,False
5238,False,False,False,False
5239,False,False,False,False
5242,False,False,False,False
5256,False,False,False,False
5260,True,False,False,False
5267,False,False,False,False
5272,False,False,False,False
5276,False,False,False,False
5279,False,False,False,False
5283,False,False,False,False
5325,True,True,False,False
5335,False,False,False,False
5338,False,False,False,False
5339,False,False,False,False
5347,False,False,False,False
5356,False,False,False,False
5362,False,False,False,False
5368,False,False,False,False
5375,False,True,False,False
5391,False,False,False,False
5393,False,False,False,False
5396,False,False,False,False
5410,False,False,False,False
5415,False,True,False,False
5416,False,False,False,False
5417,False,False,False,False
5423,False,False,False,False
5427,False,True,False,False
5431,False,False,False,False
5434,False,False,False,False
5441,False,False,False,False
5442,False,False,False,False
5443,True,False,False,False
5457,False,False,False,False
5459,False,False,False,False
5460,False,False,False,False
5461,False,False,False,False
5465,False,False,False,False
5469,False,False,False,False
5479,False,False,False,False
5481,False,False,False,False
5484,False,False,False,False
5485,False,False,False,False
5494,False,False,False,False
5496,False,False,False,False
5502,False,True,False,False
5507,False,False,False,False
5508,False,False,False,False
5509,False,False,False,False
5510,False,True,False,False
5513,False,False,False,False
5517,False,False,False,False
5518,False,False,False,False
5520,False,True,False,False
5528,False,False,False,False
5532,False,True,False,False
5535,False,False,False,False
5536,False,False,False,False
5538,False,False,False,False
5539,False,False,False,False
5540,False,False,False,False
5555,False,False,False,False
5560,False,False,False,False
5573,False,False,False,False
5574,False,False,False,False
5583,False,False,False,False
5591,False,False,False,False
5606,False,False,False,False
5614,False,False,False,False
5618,False,False,False,False
5631,False,False,False,False
5633,False,False,False,False
5638,False,True,False,False
5639,False,False,False,False
5644,False,False,False,False
5645,False,False,False,False
5659,False,False,False,False
5663,False,True,False,False
5669,False,False,False,False
5670,False,True,False,False
5671,False,False,False,False
5672,False,False,False,False
5674,False,True,False,False
5676,False,False,False,False
5678,False,False,False,False
5691,False,False,False,False
5693,False,False,False,False
5703,False,False,False,False
5707,False,True,False,False
5718,False,False,False,False
5720,False,False,False,False
5721,False,False,False,False
